id,fare_amount
3325,7.81
3326,5.31
3327,13.34
3328,28.758
3329,5.95
3330,13.14
3331,6.63
3332,14.86
3333,4.42
3334,11.64
3335,14.55
3336,14.660000000000002
3337,12.760000000000002
3338,6.69
3339,5.2700000000000005
3340,15.430000000000001
3341,9.44
3342,13.959999999999999
3343,6.95
3344,7.019999999999999
3345,14.580000000000002
3346,8.8
3347,35.706
3348,10.540000000000001
3349,13.290000000000001
3350,4.14
3351,11.36
3352,5.04
3353,16.73
3354,19.25
3355,13.180000000000001
3356,30.708999999999996
3357,7.609999999999999
3358,14.780000000000001
3359,13.74
3360,6.8100000000000005
3361,12.52
3362,7.13
3363,4.569999999999999
3364,13.969999999999999
3365,7.55
3366,8.53
3367,8.8
3368,12.15
3369,13.280000000000001
3370,5.779999999999999
3371,8.09
3372,8.690000000000001
3373,7.7299999999999995
3374,5.52
3375,5.57
3376,12.810000000000002
3377,8.23
3378,9.059999999999999
3379,8.83
3380,6.33
3381,5.3999999999999995
3382,8.030000000000001
3383,24.14
3384,7.909999999999999
3385,7.75
3386,23.7
3387,7.910000000000001
3388,7.7700000000000005
3389,11.47
3390,7.659999999999999
3391,8.459999999999999
3392,8.540000000000001
3393,25.880000000000003
3394,22.35
3395,13.309999999999999
3396,10.5
3397,13.430000000000001
3398,7.82
3399,12.01
3400,3.6199999999999997
3401,8.93
3402,25.57
3403,8.22
3404,7.35
3405,30.26
3406,16.21
3407,8.97
3408,23.73
3409,5.970000000000001
3410,21.869999999999997
3411,9.43
3412,8.97
3413,10.690000000000001
3414,12.48
3415,10.49
3416,21.39
3417,9.719999999999999
3418,7.45
3419,20.419999999999998
3420,6.790000000000001
3421,36.403
3422,7.250000000000002
3423,18.191999999999997
3424,7.4300000000000015
3425,8.8
3426,15.959999999999999
3427,17.58
3428,14.520000000000001
3429,4.3999999999999995
3430,6.15
3431,8.3
3432,6.08
3433,7.58
3434,25.160000000000004
3435,3.9799999999999995
3436,8.07
3437,8.773
3438,11.0
3439,6.7299999999999995
3440,5.38
3441,49.06100000000001
3442,9.74
3443,18.73
3444,8.999999999999998
3445,6.280000000000001
3446,6.69
3447,25.0
3448,6.99
3449,8.05
3450,14.940000000000001
3451,5.380000000000001
3452,15.38
3453,25.959999999999997
3454,6.790000000000001
3455,12.719999999999999
3456,14.110000000000003
3457,6.17
3458,14.280000000000001
3459,12.34
3460,11.129999999999999
3461,6.39
3462,14.2
3463,7.6899999999999995
3464,7.359999999999999
3465,6.35
3466,9.33
3467,11.709999999999999
3468,7.280000000000001
3469,6.5
3470,8.0
3471,6.6800000000000015
3472,8.510000000000002
3473,13.98
3474,9.569999999999999
3475,6.74
3476,5.7299999999999995
3477,12.48
3478,18.83
3479,6.1000000000000005
3480,4.63
3481,14.48
3482,6.5200000000000005
3483,9.3
3484,13.66
3485,11.559999999999999
3486,11.539999999999997
3487,9.1
3488,11.99
3489,7.4300000000000015
3490,6.09
3491,4.639999999999999
3492,5.659999999999999
3493,18.72
3494,6.959999999999999
3495,9.36
3496,4.1899999999999995
3497,5.01
3498,7.45
3499,5.220000000000001
3500,11.63
3501,13.65
3502,9.58
3503,6.1899999999999995
3504,9.120000000000001
3505,6.93
3506,7.56
3507,12.17
3508,8.4
3509,6.4799999999999995
3510,5.470000000000001
3511,8.03
3512,7.070000000000002
3513,11.03
3514,6.390000000000001
3515,6.2700000000000005
3516,6.779999999999999
3517,4.89
3518,25.956999999999994
3519,8.81
3520,9.51
3521,10.85
3522,7.31
3523,12.320000000000002
3524,26.04
3525,11.720000000000002
3526,7.67
3527,31.544
3528,5.55
3529,4.970000000000001
3530,8.09
3531,5.91
3532,10.849999999999998
3533,6.339999999999999
3534,8.68
3535,5.93
3536,6.17
3537,5.81
3538,6.26
3539,7.279999999999999
3540,14.220000000000002
3541,7.300000000000002
3542,8.0
3543,9.540000000000001
3544,8.640000000000002
3545,9.1
3546,22.130000000000003
3547,12.360000000000001
3548,10.360000000000001
3549,8.129999999999999
3550,6.640000000000001
3551,39.782000000000004
3552,9.91
3553,8.68
3554,8.48
3555,7.109999999999999
3556,18.009999999999998
3557,16.630000000000003
3558,17.06
3559,21.36
3560,7.35
3561,32.517
3562,6.179999999999999
3563,5.84
3564,9.169999999999998
3565,8.489999999999998
3566,13.63
3567,6.180000000000001
3568,16.65
3569,57.91400000000001
3570,18.69
3571,7.019999999999999
3572,32.821999999999996
3573,5.209999999999999
3574,9.24
3575,7.57
3576,10.820000000000002
3577,8.969999999999999
3578,13.55
3579,7.5699999999999985
3580,17.85
3581,17.74
3582,20.939999999999998
3583,10.89
3584,5.819999999999999
3585,24.326
3586,5.77
3587,12.035
3588,6.5200000000000005
3589,14.55
3590,7.67
3591,7.35
3592,13.65
3593,14.260000000000002
3594,12.35
3595,6.24
3596,6.390000000000001
3597,12.879999999999999
3598,23.79
3599,11.83
3600,42.413000000000004
3601,7.5
3602,26.060000000000002
3603,6.069999999999999
3604,6.65
3605,9.04
3606,18.249999999999996
3607,15.059999999999999
3608,9.700000000000001
3609,6.529999999999999
3610,6.299999999999999
3611,12.41
3612,16.089999999999996
3613,8.33
3614,5.290000000000001
3615,15.86
3616,7.609999999999999
3617,31.8
3618,9.14
3619,5.07
3620,9.620000000000001
3621,8.39
3622,7.4
3623,5.58
3624,10.940000000000001
3625,9.65
3626,9.5
3627,10.540000000000001
3628,6.5
3629,5.6899999999999995
3630,9.420000000000002
3631,9.15
3632,7.389999999999999
3633,9.0
3634,52.675
3635,20.279999999999998
3636,11.01
3637,19.558
3638,5.79
3639,10.91
3640,10.440000000000001
3641,15.84
3642,11.290000000000001
3643,7.68
3644,20.773
3645,7.43
3646,8.03
3647,7.040000000000001
3648,12.579999999999998
3649,5.5
3650,11.59
3651,8.48
3652,28.867
3653,14.64
3654,6.860000000000001
3655,16.61
3656,14.749999999999996
3657,5.319999999999999
3658,6.4
3659,7.720000000000001
3660,8.73
3661,5.82
3662,14.45
3663,7.340000000000001
3664,9.85
3665,9.540000000000001
3666,7.6
3667,9.79
3668,8.99
3669,6.85
3670,5.65
3671,11.29
3672,5.26
3673,5.27
3674,37.82
3675,5.67
3676,5.43
3677,7.040000000000001
3678,5.930000000000001
3679,5.209999999999999
3680,4.49
3681,6.720000000000001
3682,6.640000000000001
3683,9.02
3684,10.343
3685,36.193
3686,12.66
3687,12.63
3688,18.55
3689,12.258000000000001
3690,4.47
3691,7.359999999999999
3692,19.34
3693,6.249999999999999
3694,9.92
3695,8.86
3696,6.32
3697,4.970000000000001
3698,14.55
3699,8.55
3700,11.07
3701,4.73
3702,7.01
3703,12.2
3704,7.06
3705,5.88
3706,5.76
3707,8.739999999999998
3708,4.63
3709,6.9
3710,7.140000000000001
3711,5.710000000000001
3712,6.75
3713,14.62
3714,7.7
3715,8.010000000000002
3716,11.09
3717,16.613
3718,5.65
3719,37.552
3720,6.720000000000001
3721,6.640000000000001
3722,6.34
3723,6.029999999999999
3724,11.1
3725,10.809999999999999
3726,7.32
3727,4.6899999999999995
3728,5.24
3729,9.92
3730,7.2299999999999995
3731,12.01
3732,9.489999999999998
3733,10.610000000000001
3734,14.417000000000002
3735,7.7
3736,14.180000000000001
3737,14.8
3738,6.63
3739,10.6
3740,35.997
3741,14.09
3742,5.8999999999999995
3743,12.960000000000003
3744,8.870000000000001
3745,7.220000000000001
3746,10.44
3747,8.520000000000001
3748,10.55
3749,7.470000000000001
3750,8.92
3751,11.49
3752,5.569999999999999
3753,5.54
3754,24.729999999999997
3755,16.220000000000002
3756,19.44
3757,14.080000000000002
3758,8.15
3759,7.330000000000001
3760,5.57
3761,8.1
3762,34.39
3763,5.61
3764,12.940000000000001
3765,6.540000000000001
3766,6.01
3767,8.03
3768,8.93
3769,7.8
3770,8.8
3771,18.92
3772,14.02
3773,5.619999999999999
3774,24.04
3775,5.66
3776,12.120000000000001
3777,7.87
3778,4.75
3779,8.0
3780,5.71
3781,6.55
3782,10.09
3783,13.520000000000001
3784,5.119999999999999
3785,11.18
3786,6.67
3787,4.680000000000001
3788,6.37
3789,9.400000000000002
3790,8.709999999999999
3791,18.910000000000004
3792,6.519999999999999
3793,9.78
3794,5.7299999999999995
3795,7.160000000000001
3796,8.709999999999999
3797,10.459999999999999
3798,6.75
3799,8.84
3800,14.9
3801,4.73
3802,6.340000000000001
3803,6.55
3804,6.1899999999999995
3805,15.319999999999999
3806,9.18
3807,19.476999999999997
3808,8.98
3809,13.89
3810,5.5200000000000005
3811,5.0
3812,6.1499999999999995
3813,6.94
3814,7.9300000000000015
3815,10.61
3816,5.93
3817,5.869999999999999
3818,5.26
3819,5.65
3820,7.720000000000001
3821,6.590000000000001
3822,8.63
3823,8.129999999999999
3824,11.700000000000001
3825,5.41
3826,11.915000000000001
3827,23.380999999999997
3828,14.05
3829,8.45
3830,4.749999999999999
3831,11.599999999999998
3832,8.940000000000001
3833,6.380000000000001
3834,6.640000000000001
3835,15.289999999999997
3836,8.48
3837,5.540000000000001
3838,7.880000000000001
3839,5.55
3840,6.87
3841,19.49
3842,5.43
3843,7.35
3844,11.2
3845,19.970000000000002
3846,4.75
3847,5.32
3848,4.07
3849,19.199999999999996
3850,7.37
3851,10.71
3852,4.9399999999999995
3853,10.32
3854,10.49
3855,5.01
3856,19.439999999999998
3857,10.45
3858,5.6899999999999995
3859,13.45
3860,14.05
3861,8.219999999999999
3862,16.04
3863,6.06
3864,8.1
3865,7.3100000000000005
3866,11.44
3867,14.000000000000004
3868,5.33
3869,7.13
3870,9.4
3871,8.989999999999998
3872,8.33
3873,5.380000000000001
3874,26.330000000000002
3875,10.67
3876,10.03
3877,7.74
3878,6.31
3879,7.94
3880,14.570000000000002
3881,6.790000000000001
3882,14.37
3883,7.019999999999999
3884,5.11
3885,4.08
3886,14.73
3887,5.92
3888,12.68
3889,25.42
3890,10.860000000000001
3891,6.619999999999999
3892,4.71
3893,5.7
3894,7.610000000000001
3895,6.499999999999998
3896,11.82
3897,8.76
3898,15.069999999999999
3899,8.730000000000002
3900,13.780000000000001
3901,36.17999999999999
3902,5.530000000000001
3903,7.0
3904,8.27
3905,9.48
3906,10.34
3907,11.48
3908,8.18
3909,8.149999999999999
3910,12.17
3911,7.279999999999999
3912,8.690000000000001
3913,7.95
3914,8.55
3915,7.74
3916,7.51
3917,8.540000000000001
3918,20.66
3919,9.16
3920,8.27
3921,4.55
3922,7.0
3923,5.63
3924,28.514
3925,11.190000000000001
3926,8.07
3927,6.4
3928,6.5
3929,9.4
3930,13.279999999999998
3931,7.69
3932,8.260000000000002
3933,4.93
3934,17.56
3935,6.090000000000001
3936,11.129999999999999
3937,13.14
3938,8.510000000000002
3939,10.709999999999999
3940,8.55
3941,12.86
3942,5.3100000000000005
3943,41.382999999999996
3944,6.669999999999999
3945,11.96
3946,5.51
3947,5.569999999999999
3948,10.27
3949,44.150999999999996
3950,7.739999999999999
3951,9.349999999999998
3952,5.75
3953,55.68499999999999
3954,5.07
3955,12.88
3956,4.59
3957,5.659999999999999
3958,5.2299999999999995
3959,4.799999999999999
3960,5.94
3961,10.440000000000001
3962,7.85
3963,5.22
3964,6.8
3965,6.859999999999999
3966,5.6
3967,9.379999999999999
3968,16.35
3969,7.290000000000001
3970,10.959999999999999
3971,8.95
3972,6.639999999999999
3973,14.41
3974,17.66
3975,6.4
3976,12.86
3977,7.7700000000000005
3978,13.789999999999997
3979,5.369999999999999
3980,14.419999999999998
3981,6.85
3982,8.959999999999999
3983,5.84
3984,6.709999999999999
3985,8.620000000000001
3986,6.26
3987,5.869999999999999
3988,14.75
3989,33.105
3990,6.3100000000000005
3991,14.14
3992,9.39
3993,6.160000000000001
3994,5.819999999999999
3995,5.68
3996,13.267000000000001
3997,9.02
3998,51.508
3999,8.36
4000,4.869999999999999
4001,4.8100000000000005
4002,25.04
4003,15.640000000000004
4004,22.715
4005,10.52
4006,16.59
4007,17.990000000000002
4008,6.389999999999999
4009,7.140000000000001
4010,5.29
4011,11.040000000000001
4012,8.44
4013,13.919999999999998
4014,17.44
4015,11.930000000000001
4016,13.5
4017,14.0
4018,51.21999999999999
4019,10.54
4020,9.48
4021,5.94
4022,10.03
4023,46.32
4024,15.210000000000003
4025,7.040000000000001
4026,11.14
4027,6.11
4028,7.38
4029,8.7
4030,8.92
4031,10.27
4032,7.17
4033,7.5
4034,16.240000000000002
4035,5.93
4036,7.8
4037,5.79
4038,6.87
4039,9.24
4040,5.7299999999999995
4041,6.63
4042,13.77
4043,10.46
4044,15.469999999999999
4045,10.26
4046,9.77
4047,17.16
4048,15.36
4049,7.45
4050,5.720000000000001
4051,11.549999999999999
4052,10.77
4053,14.110000000000003
4054,15.919999999999998
4055,4.78
4056,7.15
4057,15.919999999999998
4058,8.149999999999999
4059,8.84
4060,7.780000000000001
4061,6.950000000000001
4062,53.565
4063,10.97
4064,12.12
4065,13.330000000000002
4066,55.25600000000001
4067,6.16
4068,18.35
4069,5.3100000000000005
4070,6.02
4071,7.35
4072,7.500000000000002
4073,6.530000000000001
4074,8.379999999999999
4075,11.049999999999999
4076,39.797999999999995
4077,19.94
4078,8.040000000000001
4079,6.540000000000001
4080,23.95
4081,5.699999999999999
4082,8.34
4083,15.080000000000002
4084,10.55
4085,19.810000000000002
4086,14.41
4087,4.139999999999999
4088,7.589999999999999
4089,16.99
4090,4.709999999999999
4091,7.6
4092,10.52
4093,11.52
4094,12.57
4095,9.87
4096,6.859999999999999
4097,13.120000000000001
4098,33.269999999999996
4099,7.9700000000000015
4100,15.15
4101,8.610000000000003
4102,6.029999999999999
4103,8.879999999999999
4104,7.8199999999999985
4105,5.609999999999999
4106,7.31
4107,18.57
4108,15.95
4109,9.559999999999999
4110,6.8
4111,7.239999999999999
4112,7.1
4113,6.85
4114,5.130000000000001
4115,7.750000000000002
4116,13.370000000000001
4117,17.43
4118,12.649999999999999
4119,9.64
4120,5.220000000000001
4121,5.62
4122,11.370000000000001
4123,5.1
4124,12.059999999999999
4125,8.57
4126,9.92
4127,6.42
4128,5.629999999999999
4129,10.45
4130,7.33
4131,13.065000000000001
4132,5.5600000000000005
4133,8.209999999999999
4134,8.16
4135,7.359999999999999
4136,5.8100000000000005
4137,4.6
4138,4.970000000000001
4139,6.459999999999999
4140,6.88
4141,9.04
4142,7.01
4143,4.95
4144,5.35
4145,7.18
4146,14.154999999999998
4147,8.31
4148,13.05
4149,9.64
4150,7.540000000000001
4151,9.690000000000001
4152,15.809999999999999
4153,14.65
4154,46.18300000000001
4155,7.51
4156,7.260000000000001
4157,6.63
4158,4.77
4159,9.57
4160,5.66
4161,8.61
4162,10.73
4163,9.260000000000002
4164,12.819999999999999
4165,11.719999999999999
4166,6.13
4167,5.88
4168,7.75
4169,5.5600000000000005
4170,10.77
4171,7.0600000000000005
4172,8.47
4173,10.2
4174,4.27
4175,4.180000000000001
4176,10.31
4177,33.18999999999999
4178,16.36
4179,5.35
4180,6.739999999999999
4181,52.81
4182,5.18
4183,8.809999999999999
4184,7.789999999999999
4185,4.42
4186,28.909999999999997
4187,12.48
4188,6.63
4189,8.39
4190,10.4
4191,10.19
4192,7.019999999999999
4193,22.87
4194,39.84
4195,14.25
4196,11.27
4197,6.069999999999999
4198,11.34
4199,17.05
4200,8.33
4201,9.709999999999999
4202,9.52
4203,4.61
4204,6.7299999999999995
4205,6.43
4206,4.93
4207,8.059999999999999
4208,6.869999999999999
4209,12.340000000000002
4210,7.949999999999998
4211,8.99
4212,14.020000000000001
4213,7.590000000000001
4214,8.53
4215,12.45
4216,9.72
4217,7.8
4218,12.979999999999999
4219,12.930000000000001
4220,15.185000000000002
4221,7.8
4222,6.38
4223,9.78
4224,7.859999999999999
4225,7.900000000000001
4226,6.710000000000001
4227,8.87
4228,20.06
4229,11.07
4230,13.460000000000003
4231,13.309999999999999
4232,8.32
4233,11.669999999999998
4234,9.8
4235,8.49
4236,5.88
4237,6.01
4238,7.83
4239,8.809999999999999
4240,10.13
4241,7.6899999999999995
4242,5.95
4243,11.81
4244,5.53
4245,4.04
4246,29.724
4247,6.68
4248,5.08
4249,11.959999999999999
4250,6.909999999999999
4251,6.140000000000001
4252,7.9399999999999995
4253,7.2299999999999995
4254,22.624000000000002
4255,6.5
4256,11.379999999999999
4257,12.75
4258,5.51
4259,10.379999999999999
4260,17.65
4261,15.25
4262,10.46
4263,11.36
4264,9.58
4265,9.129999999999999
4266,8.809999999999999
4267,9.5
4268,6.6
4269,8.05
4270,44.33
4271,5.39
4272,7.540000000000001
4273,9.030000000000001
4274,5.92
4275,6.27
4276,10.099999999999998
4277,5.37
4278,12.37
4279,10.3
4280,7.579999999999998
4281,5.2700000000000005
4282,12.57
4283,12.693000000000001
4284,6.99
4285,7.720000000000001
4286,5.8
4287,5.96
4288,5.24
4289,12.95
4290,5.300000000000001
4291,19.66
4292,33.546
4293,15.680000000000001
4294,52.075
4295,8.940000000000001
4296,8.290000000000001
4297,7.15
4298,10.92
4299,12.18
4300,6.39
4301,5.38
4302,15.129999999999999
4303,5.590000000000001
4304,4.2
4305,17.95
4306,5.5600000000000005
4307,7.94
4308,5.93
4309,7.06
4310,31.264000000000003
4311,4.47
4312,14.95
4313,8.629999999999999
4314,7.0
4315,7.720000000000001
4316,7.159999999999999
4317,8.06
4318,6.659999999999999
4319,9.190000000000001
4320,12.87
4321,13.23
4322,10.620000000000001
4323,5.11
4324,12.760000000000002
4325,5.55
4326,8.27
4327,17.65
4328,6.83
4329,10.33
4330,36.95
4331,6.800000000000002
4332,20.48
4333,12.45
4334,52.568000000000005
4335,5.7700000000000005
4336,11.85
4337,5.82
4338,6.470000000000001
4339,4.790000000000001
4340,10.697
4341,5.95
4342,6.56
4343,5.21
4344,9.77
4345,7.83
4346,10.52
4347,23.94
4348,6.13
4349,9.98
4350,9.66
4351,12.34
4352,5.75
4353,10.73
4354,7.85
4355,4.65
4356,4.46
4357,11.92
4358,6.15
4359,11.430000000000001
4360,10.360000000000001
4361,21.810000000000002
4362,48.5
4363,4.119999999999999
4364,10.11
4365,22.06
4366,6.7700000000000005
4367,7.090000000000001
4368,12.569999999999999
4369,5.53
4370,6.01
4371,32.603
4372,8.959999999999999
4373,5.85
4374,8.41
4375,21.52
4376,6.590000000000001
4377,6.529999999999999
4378,9.41
4379,11.51
4380,13.190000000000001
4381,13.819999999999999
4382,7.969999999999999
4383,5.49
4384,4.91
4385,7.4799999999999995
4386,10.32
4387,6.21
4388,6.519999999999999
4389,12.790000000000001
4390,7.530000000000001
4391,10.169999999999998
4392,8.2
4393,16.73
4394,5.97
4395,10.77
4396,8.75
4397,13.309999999999999
4398,6.16
4399,9.040000000000001
4400,7.0200000000000005
4401,6.34
4402,8.95
4403,5.92
4404,9.59
4405,6.830000000000001
4406,17.14
4407,5.720000000000001
4408,7.99
4409,7.640000000000001
4410,48.882999999999996
4411,8.56
4412,11.999999999999998
4413,9.57
4414,10.360000000000001
4415,10.690000000000001
4416,12.969999999999999
4417,8.32
4418,16.740000000000002
4419,5.49
4420,9.73
4421,15.310000000000002
4422,18.63
4423,21.784
4424,50.434999999999995
4425,6.45
4426,5.41
4427,4.85
4428,23.77
4429,18.647
4430,31.22
4431,8.27
4432,6.3100000000000005
4433,7.210000000000001
4434,7.2299999999999995
4435,29.152000000000005
4436,6.32
4437,7.390000000000001
4438,8.760000000000002
4439,10.02
4440,7.17
4441,7.980000000000001
4442,10.370000000000001
4443,6.710000000000001
4444,7.2700000000000005
4445,10.0
4446,27.738999999999994
4447,6.6800000000000015
4448,8.920000000000002
4449,5.200000000000001
4450,8.870000000000001
4451,5.569999999999999
4452,33.607
4453,12.559999999999999
4454,4.99
4455,12.18
4456,12.040000000000001
4457,8.78
4458,7.909999999999998
4459,5.42
4460,8.86
4461,8.92
4462,23.880000000000003
4463,9.8
4464,6.14
4465,37.382999999999996
4466,5.53
4467,17.134
4468,40.970000000000006
4469,12.48
4470,14.55
4471,6.51
4472,16.59
4473,9.22
4474,6.3100000000000005
4475,7.110000000000001
4476,4.31
4477,20.59
4478,15.719999999999999
4479,10.129999999999999
4480,4.89
4481,9.59
4482,6.329999999999999
4483,18.57
4484,9.17
4485,12.19
4486,21.01
4487,8.03
4488,6.709999999999999
4489,4.43
4490,8.280000000000001
4491,9.92
4492,13.469999999999999
4493,7.209999999999999
4494,4.39
4495,12.24
4496,8.11
4497,12.1
4498,13.080000000000002
4499,8.97
4500,11.950000000000001
4501,4.88
4502,4.340000000000001
4503,12.559999999999999
4504,8.15
4505,36.879999999999995
4506,10.349999999999998
4507,10.870000000000001
4508,17.78
4509,10.110000000000001
4510,8.35
4511,22.954
4512,8.120000000000001
4513,10.62
4514,7.2700000000000005
4515,8.15
4516,5.41
4517,7.300000000000002
4518,17.24
4519,7.37
4520,7.7
4521,12.0
4522,7.989999999999999
4523,5.4
4524,9.57
4525,9.97
4526,32.398999999999994
4527,5.8500000000000005
4528,6.99
4529,16.89
4530,5.08
4531,18.46
4532,8.95
4533,12.28
4534,6.42
4535,5.089999999999999
4536,8.180000000000001
4537,5.8100000000000005
4538,9.790000000000001
4539,9.379999999999999
4540,7.590000000000001
4541,11.22
4542,7.44
4543,6.35
4544,10.78
4545,7.13
4546,5.89
4547,5.81
4548,7.8
4549,8.329999999999998
4550,33.498000000000005
4551,20.342999999999996
4552,7.580000000000001
4553,13.310000000000002
4554,17.2
4555,7.85
4556,14.190000000000001
4557,8.56
4558,10.889999999999999
4559,14.6
4560,12.68
4561,9.0
4562,4.8
4563,15.330000000000002
4564,9.95
4565,10.15
4566,9.690000000000001
4567,6.830000000000001
4568,11.059999999999999
4569,5.09
4570,5.7299999999999995
4571,4.8100000000000005
4572,7.0200000000000005
4573,5.21
4574,5.529999999999999
4575,7.459999999999999
4576,6.27
4577,7.0699999999999985
4578,4.5
4579,5.74
4580,5.7700000000000005
4581,7.81
4582,6.25
4583,13.040000000000001
4584,30.009999999999998
4585,4.889999999999999
4586,5.67
4587,10.24
4588,7.340000000000001
4589,14.13
4590,8.690000000000001
4591,11.36
4592,21.02
4593,6.6899999999999995
4594,11.31
4595,12.540000000000001
4596,11.910000000000002
4597,6.85
4598,4.51
4599,5.569999999999999
4600,17.65
4601,17.44
4602,34.391
4603,11.600000000000001
4604,18.85
4605,8.25
4606,6.11
4607,9.06
4608,5.779999999999999
4609,6.1899999999999995
4610,5.749999999999999
4611,17.660000000000004
4612,7.63
4613,16.07
4614,6.76
4615,4.68
4616,13.6
4617,9.03
4618,4.7
4619,9.190000000000001
4620,12.010000000000002
4621,7.380000000000001
4622,5.92
4623,8.11
4624,7.44
4625,6.65
4626,9.4
4627,6.32
4628,17.009999999999998
4629,34.159
4630,13.419999999999998
4631,5.430000000000001
4632,12.64
4633,20.130000000000003
4634,12.24
4635,6.17
4636,33.937
4637,4.970000000000001
4638,8.330000000000002
4639,9.32
4640,12.85
4641,7.510000000000001
4642,8.47
4643,5.96
4644,8.25
4645,14.857
4646,12.85
4647,7.92
4648,12.870000000000001
4649,10.270000000000001
4650,6.590000000000001
4651,12.53
4652,9.110000000000001
4653,5.6
4654,9.25
4655,8.97
4656,4.93
4657,10.230000000000002
4658,6.909999999999999
4659,18.108999999999998
4660,8.34
4661,9.23
4662,4.8500000000000005
4663,13.280000000000001
4664,4.979999999999999
4665,10.34
4666,5.18
4667,11.290000000000001
4668,7.790000000000001
4669,13.02
4670,4.95
4671,11.760000000000002
4672,5.779999999999999
4673,11.26
4674,6.660000000000001
4675,5.86
4676,7.2700000000000005
4677,12.06
4678,7.5
4679,4.54
4680,48.723
4681,19.32
4682,3.3600000000000003
4683,5.5600000000000005
4684,10.15
4685,7.13
4686,10.27
4687,11.569999999999999
4688,15.840000000000003
4689,15.62
4690,12.5
4691,5.04
4692,6.34
4693,12.28
4694,8.05
4695,14.73
4696,7.13
4697,8.32
4698,10.879999999999999
4699,6.69
4700,6.460000000000001
4701,14.12
4702,8.169999999999998
4703,6.8
4704,16.0
4705,6.220000000000001
4706,6.4
4707,6.0
4708,5.98
4709,5.91
4710,17.990000000000002
4711,6.76
4712,15.37
4713,5.4
4714,14.250000000000004
4715,11.780000000000001
4716,14.189999999999998
4717,4.45
4718,8.66
4719,7.8
4720,12.240000000000002
4721,6.220000000000001
4722,7.339999999999999
4723,5.9399999999999995
4724,5.17
4725,17.110000000000003
4726,12.540000000000001
4727,15.040000000000001
4728,5.84
4729,4.880000000000001
4730,11.360000000000001
4731,7.1899999999999995
4732,13.98
4733,10.359999999999998
4734,11.12
4735,6.74
4736,5.24
4737,9.89
4738,8.42
4739,6.9799999999999995
4740,11.850000000000001
4741,4.66
4742,15.9
4743,5.05
4744,13.030000000000001
4745,11.02
4746,5.2299999999999995
4747,5.93
4748,5.08
4749,8.78
4750,10.85
4751,12.47
4752,9.45
4753,6.49
4754,15.969999999999999
4755,13.98
4756,9.229999999999999
4757,6.76
4758,7.55
4759,8.94
4760,5.72
4761,7.63
4762,5.3
4763,18.169999999999998
4764,7.01
4765,11.66
4766,15.77
4767,7.19
4768,11.48
4769,4.540000000000001
4770,5.04
4771,9.67
4772,5.99
4773,8.690000000000001
4774,22.34
4775,42.507
4776,5.709999999999999
4777,6.5699999999999985
4778,4.720000000000001
4779,5.409999999999999
4780,7.739999999999999
4781,6.890000000000001
4782,7.06
4783,9.84
4784,7.32
4785,5.99
4786,4.98
4787,8.58
4788,7.1
4789,6.119999999999999
4790,7.289999999999999
4791,6.92
4792,9.17
4793,11.709999999999999
4794,11.14
4795,9.42
4796,7.62
4797,19.25
4798,8.31
4799,53.013
4800,26.439999999999998
4801,9.330000000000002
4802,15.309999999999999
4803,10.010000000000002
4804,17.759999999999998
4805,5.42
4806,17.509999999999998
4807,8.68
4808,18.529999999999998
4809,6.000000000000001
4810,16.43
4811,8.31
4812,14.1
4813,18.28
4814,9.27
4815,35.98099999999999
4816,9.510000000000002
4817,16.009999999999998
4818,6.34
4819,47.265
4820,17.1
4821,6.06
4822,10.879999999999999
4823,7.83
4824,10.04
4825,7.37
4826,6.95
4827,8.45
4828,6.0600000000000005
4829,6.529999999999999
4830,7.88
4831,5.369999999999999
4832,21.27
4833,8.73
4834,8.940000000000001
4835,8.53
4836,6.159999999999999
4837,12.029999999999998
4838,6.43
4839,7.300000000000002
4840,8.129999999999999
4841,11.790000000000001
4842,9.979999999999999
4843,8.870000000000001
4844,7.470000000000001
4845,6.26
4846,6.780000000000001
4847,8.360000000000001
4848,10.93
4849,10.93
4850,4.71
4851,6.76
4852,8.6
4853,10.27
4854,10.91
4855,9.599999999999998
4856,6.1000000000000005
4857,14.62
4858,14.15
4859,11.14
4860,5.79
4861,5.43
4862,5.85
4863,6.409999999999999
4864,51.85699999999999
4865,15.453999999999999
4866,4.6899999999999995
4867,5.82
4868,7.110000000000001
4869,5.97
4870,4.99
4871,8.55
4872,7.119999999999999
4873,5.35
4874,12.1
4875,15.37
4876,23.89
4877,22.2
4878,5.78
4879,5.69
4880,25.619999999999997
4881,21.82
4882,19.369999999999997
4883,5.5
4884,6.3100000000000005
4885,10.59
4886,13.430000000000001
4887,8.55
4888,25.629999999999995
4889,10.42
4890,5.04
4891,10.530000000000001
4892,5.79
4893,10.390000000000002
4894,4.82
4895,6.590000000000001
4896,12.0
4897,30.57
4898,4.949999999999999
4899,35.206
4900,15.35
4901,8.25
4902,8.629999999999999
4903,4.540000000000001
4904,4.6899999999999995
4905,5.07
4906,6.26
4907,9.66
4908,10.51
4909,9.590000000000002
4910,6.65
4911,13.11
4912,4.8999999999999995
4913,8.52
4914,10.6
4915,12.1
4916,7.130000000000001
4917,16.71
4918,9.530000000000001
4919,9.21
4920,10.42
4921,4.7
4922,12.959999999999999
4923,6.74
4924,9.9
4925,6.62
4926,6.6
4927,16.503000000000004
4928,15.330000000000002
4929,11.02
4930,9.29
4931,4.95
4932,6.5
